id_hogar,id_persona,presencia_carencia_salud_persona,presencia_rezago_educativo_persona,presencia_carencia_seguridad_social_persona
3041573,30415731,yes,no,yes
3041573,30415732,no,yes,no
3041573,30415733,yes,no,yes
3041573,30415734,yes,no,yes
3041573,30415735,yes,no,yes
3041574,30415741,yes,yes,yes
3041574,30415742,yes,yes,yes
3041574,30415743,yes,no,yes
3041574,30415744,yes,no,yes
3041574,30415745,,no,yes
3041576,30415761,no,no,no
3041577,30415771,no,yes,yes
3041577,30415772,no,no,no
3041577,30415773,yes,no,yes
3041577,30415774,yes,no,yes
3041578,30415781,yes,,yes
3041578,30415782,yes,no,yes
3041580,30415801,no,no,no
3041580,30415802,no,no,no
3041581,30415811,no,no,no
3041582,30415821,no,yes,yes
3041583,30415831,no,no,no
3041583,30415832,no,no,yes
3041583,30415833,no,no,yes
3041583,30415834,no,no,yes
3041583,30415835,no,no,yes
3041583,30415836,no,,yes
3041586,30415861,no,no,no
3041586,30415862,no,no,no
3041586,30415863,no,yes,no
3041586,30415864,yes,no,yes
3041587,30415871,no,yes,yes
3041587,30415872,yes,no,no
3041587,30415873,no,no,no
3041587,30415874,no,no,no
3041587,30415875,yes,yes,yes
3041587,30415876,no,yes,yes
3041587,30415877,no,no,yes
3041591,30415911,yes,yes,yes
3041592,30415921,yes,yes,yes
3041592,30415922,yes,no,yes
3041592,30415923,yes,no,yes
3041592,30415924,yes,no,yes
3041592,30415925,yes,yes,yes
3041594,30415941,no,no,yes
3041594,30415942,no,no,no
3041596,30415961,no,yes,no
3041596,30415962,no,yes,no
3041596,30415963,no,yes,yes
3041598,30415981,yes,no,yes
3041598,30415982,yes,yes,yes
3041598,30415983,yes,no,yes
3041598,30415984,yes,yes,yes
3041599,30415991,yes,yes,yes
3041599,30415992,yes,yes,yes
3041599,30415993,yes,no,yes
3041599,30415994,yes,no,yes
3041599,30415995,yes,no,yes
3041600,30416001,no,no,no
3041600,30416002,yes,no,yes
3041601,30416011,yes,no,yes
3041601,30416012,no,no,no
3041601,30416013,no,no,yes
3041601,30416014,yes,no,yes
3041603,30416031,no,no,no
3041603,30416032,no,no,yes
3041603,30416033,no,no,yes
3041603,30416034,no,no,yes
3041606,30416061,no,no,no
3041606,30416062,no,no,no
3041606,30416063,no,no,yes
3041609,30416091,yes,no,yes
3041609,30416092,yes,no,yes
3041609,30416093,yes,no,yes
3041609,30416094,yes,no,yes
3041610,30416101,no,no,yes
3041610,30416102,no,no,no
3041610,30416103,no,no,no
3041610,30416104,no,no,no
3041610,30416105,no,no,yes
3041610,30416106,no,no,yes
3041615,30416151,no,no,no
3041616,30416161,no,no,yes
3041616,30416162,no,yes,no
3041616,30416163,no,yes,no
3041616,30416164,no,,yes
3041616,30416165,no,,no
3041617,30416171,no,no,no
3041617,30416172,no,,no
3041617,30416173,no,no,yes
3041618,30416181,no,yes,no
3041618,30416182,no,,yes
3041618,30416183,no,no,yes
3041622,30416221,no,yes,yes
3041622,30416222,yes,yes,yes
3041623,30416231,no,no,no
3041623,30416232,no,no,no
3041623,30416233,yes,no,yes
3041623,30416234,yes,no,yes
3041626,30416261,yes,no,yes
3041626,30416262,yes,yes,yes
3041626,30416263,yes,no,yes
3041626,30416264,no,no,no
3041626,30416265,yes,yes,yes
3041626,30416266,yes,no,yes
3041626,30416267,yes,no,yes
3041626,30416268,yes,no,yes
3041628,30416281,no,yes,no
3041629,30416291,no,yes,yes
3041629,30416292,no,yes,no
3041629,30416293,no,no,yes
3041630,30416301,yes,no,yes
3041630,30416302,no,yes,no
3041630,30416303,no,no,no
3041630,30416304,yes,no,yes
3041630,30416305,no,yes,no
3041631,30416311,no,no,yes
3041631,30416312,no,no,no
3041632,30416321,yes,no,yes
3041632,30416322,no,no,no
3041632,30416323,yes,no,yes
3041632,30416324,yes,yes,yes
3041632,30416325,no,yes,yes
3041633,30416331,yes,no,yes
3041633,30416332,no,no,yes
3041633,30416333,no,no,yes
3041633,30416334,no,yes,yes
3041635,30416351,no,no,no
3041635,30416352,no,no,no
3041636,30416361,no,no,no
3041636,30416362,no,no,yes
3041637,30416371,no,,no
3041637,30416372,no,no,yes
3041637,30416373,no,yes,yes
3041638,30416381,no,no,yes
3041638,30416382,no,no,no
3041638,30416383,no,no,yes
3041638,30416384,no,yes,no
3041639,30416391,no,no,yes
3041639,30416392,no,yes,no
3041639,30416393,no,no,yes
3041639,30416394,no,no,yes
3041639,30416395,no,no,yes
3041640,30416401,no,yes,no
3041640,30416402,no,no,no
3041641,30416411,no,yes,no
3041641,30416412,no,yes,no
3041641,30416413,no,no,yes
3041646,30416461,no,yes,no
3041646,30416462,no,no,no
3041646,30416463,no,no,no
3041646,30416464,no,no,no
3041648,30416481,yes,yes,yes
3041648,30416482,yes,yes,yes
3041648,30416483,yes,no,yes
3041648,30416484,yes,no,yes
3041649,30416491,yes,no,yes
3041649,30416492,yes,no,yes
3041649,30416493,yes,yes,yes
3041649,30416494,no,no,yes
3041650,30416501,yes,no,no
3041650,30416502,yes,no,yes
3041650,30416503,yes,no,yes
3041653,30416531,no,yes,yes
3041653,30416532,no,no,no
3041654,30416541,no,yes,no
3041654,30416542,no,no,no
3041654,30416543,no,no,no
3041654,30416544,no,no,no
3041655,30416551,no,no,no
3041655,30416552,no,yes,no
3041655,30416553,no,yes,yes
3041656,30416561,no,no,yes
3041656,30416562,no,no,no
3041662,30416621,no,no,yes
3041662,30416622,no,no,yes
3041665,30416651,no,yes,no
3041665,30416652,no,no,no
3041665,30416653,,no,yes
3041665,30416654,no,no,no
3041665,30416655,no,no,no
3041665,30416656,no,no,yes
3041668,30416681,no,yes,no
3041668,30416682,no,yes,yes
3041668,30416683,no,no,yes
3041669,30416691,no,no,no
3041669,30416692,no,yes,no
3041672,30416721,no,no,no
3041672,30416722,no,no,no
3041672,30416723,,yes,yes
3041672,30416724,,yes,yes
3041675,30416751,,yes,no
3041675,30416752,no,yes,no
3041676,30416761,yes,yes,yes
3041676,30416762,yes,no,yes
3041676,30416763,yes,yes,yes
3041676,30416764,yes,no,yes
3041676,30416765,yes,no,yes
3041676,30416766,yes,yes,yes
3041677,30416771,no,no,yes
3041677,30416772,no,yes,no
3041679,30416791,yes,no,yes
3041679,30416792,no,no,yes
3041679,30416793,no,no,yes
3041679,30416794,no,no,yes
3041681,30416811,yes,no,yes
3041685,30416851,yes,yes,yes
3041685,30416852,yes,no,yes
3041685,30416853,yes,no,yes
3041686,30416861,no,yes,no
3041686,30416862,no,no,yes
3041686,30416863,no,no,no
3041686,30416864,no,no,yes
3041686,30416865,no,no,no
3041686,30416866,no,yes,yes
3041693,30416931,yes,yes,yes
3041693,30416932,yes,no,yes
3041693,30416933,no,no,no
3041693,30416934,,yes,yes
3041693,30416935,yes,no,yes
3041693,30416936,yes,no,yes
3041693,30416937,no,no,yes
3041693,30416938,no,no,yes
3041693,30416939,no,yes,yes
3041695,30416951,yes,yes,yes
3041695,30416952,yes,yes,yes
3041696,30416961,no,yes,no
3041696,30416962,no,no,no
3041697,30416971,yes,no,yes
3041697,30416972,no,no,yes
3041700,30417001,,no,yes
3041700,30417002,,no,yes
3041700,30417003,,no,yes
3041700,30417004,,yes,no
3041702,30417021,no,no,yes
3041702,30417022,no,no,no
3041702,30417023,no,no,no
3041702,30417024,no,no,no
3041705,30417051,,no,yes
3041705,30417052,no,yes,no
3041705,30417053,,no,yes
3041705,30417054,yes,no,yes
3041705,30417055,,no,yes
3041707,30417071,yes,yes,yes
3041708,30417081,yes,no,yes
3041708,30417082,yes,no,yes
3041708,30417083,no,no,no
3041708,30417084,no,no,no
3041708,30417085,yes,no,yes
3041709,30417091,no,no,yes
3041709,30417092,no,no,no
3041709,30417093,no,no,no
3041713,30417131,no,no,no
3041715,30417151,no,yes,no
3041715,30417152,no,yes,no
3041715,30417153,no,no,no
3041716,30417161,no,yes,no
3041716,30417162,no,no,yes
3041716,30417163,no,no,yes
3041716,30417164,no,no,yes
3041719,30417191,no,yes,no
3041719,30417192,no,yes,no
3041721,30417211,no,no,yes
3041721,30417212,no,no,no
3041721,30417213,yes,no,yes
3041722,30417221,no,no,yes
3041722,30417222,yes,no,yes
3041722,30417223,no,yes,yes
3041723,30417231,yes,no,yes
3041723,30417232,no,no,yes
3041723,30417233,no,no,yes
3041723,30417234,no,no,no
3041727,30417271,yes,yes,yes
3041727,30417272,yes,no,yes
3041729,30417291,no,yes,no
3041729,30417292,no,,yes
3041729,30417293,no,no,no
3041729,30417294,no,no,yes
3041729,30417295,no,no,yes
3041731,30417311,yes,yes,yes
3041731,30417312,yes,no,yes
3041731,30417313,no,no,yes
3041731,30417314,yes,yes,yes
3041731,30417315,no,no,yes
3041731,30417316,yes,no,yes
3041731,30417317,yes,no,yes
3041734,30417341,no,no,no
3041734,30417342,no,no,yes
3041734,30417343,yes,yes,yes
3041739,30417391,yes,yes,yes
3041739,30417392,yes,no,yes
3041739,30417393,no,yes,no
3041740,30417401,no,,no
3041740,30417402,no,no,yes
3041740,30417403,no,no,no
3041740,30417404,no,no,no
3041742,30417421,yes,no,yes
3041742,30417422,yes,no,yes
3041743,30417431,no,no,no
3041743,30417432,no,no,yes
3041743,30417433,yes,no,yes
3041744,30417441,no,no,no
3041744,30417442,no,no,no
3041744,30417443,no,no,no
3041744,30417444,yes,no,yes
3041744,30417445,no,no,no
3041744,30417446,yes,no,yes
3041744,30417447,yes,no,yes
3041745,30417451,no,no,no
3041745,30417452,no,no,yes
3041745,30417453,yes,no,yes
3041745,30417454,no,no,no
3041746,30417461,no,no,yes
3041746,30417462,yes,no,yes
3041747,30417471,no,no,yes
3041747,30417472,no,no,yes
3041747,30417473,no,no,no
3041747,30417474,no,no,yes
3041752,30417521,no,no,yes
3041752,30417522,no,yes,no
3041752,30417523,no,no,no
3041752,30417524,no,no,yes
3041756,30417561,no,no,no
3041756,30417562,no,yes,yes
3041756,30417563,no,no,no
3041757,30417571,no,no,no
3041758,30417581,no,no,no
3041758,30417582,no,yes,no
3041759,30417591,no,no,no
3041759,30417592,no,no,yes
3041760,30417601,no,no,yes
3041760,30417602,no,no,no
3041760,30417603,no,no,yes
3041761,30417611,no,no,yes
3041762,30417621,no,no,no
3041762,30417622,no,no,no
3041762,30417623,no,no,yes
3041762,30417624,no,no,yes
3041763,30417631,no,no,yes
3041763,30417632,yes,no,no
3041763,30417633,yes,no,yes
3041771,30417711,no,no,no
3041771,30417712,no,no,no
3041773,30417731,yes,no,yes
3041773,30417732,yes,no,yes
3041773,30417733,yes,no,yes
3041773,30417734,yes,no,yes
3041776,30417761,yes,no,yes
3041776,30417762,yes,no,yes
3041776,30417763,yes,no,yes
3041776,30417764,yes,no,yes
3041776,30417765,yes,no,yes
3041776,30417766,yes,no,yes
3041777,30417771,no,no,no
3041777,30417772,no,,yes
3041777,30417773,no,,yes
3041777,30417774,,yes,yes
3041780,30417801,no,no,no
3041780,30417802,no,no,yes
3041780,30417803,yes,no,yes
3041780,30417804,no,no,yes
3041780,30417805,,yes,yes
3041782,30417821,no,no,no
3041782,30417822,no,no,no
3041782,30417823,no,no,yes
3041782,30417824,no,no,yes
3041783,30417831,no,no,yes
3041783,30417832,yes,no,yes
3041783,30417833,no,no,yes
3041784,30417841,no,no,no
3041785,30417851,yes,no,yes
3041785,30417852,yes,no,yes
3041785,30417853,yes,no,yes
3041785,30417854,yes,yes,yes
3041787,30417871,yes,no,yes
3041787,30417872,no,no,no
3041787,30417873,no,no,yes
3041787,30417874,no,no,no
3041787,30417875,no,no,yes
3041787,30417876,no,no,yes
3041788,30417881,no,no,no
3041790,30417901,yes,no,yes
3041790,30417902,no,no,no
3041790,30417903,no,,yes
3041793,30417931,no,no,yes
3041793,30417932,no,no,no
3041794,30417941,,no,yes
3041794,30417942,,no,yes
3041794,30417943,,no,yes
3041794,30417944,,yes,yes
3041794,30417945,,no,yes
3041794,30417946,yes,no,yes
3041794,30417947,,yes,yes
3041794,30417948,,yes,yes
3041794,30417949,,yes,yes
3041795,30417951,no,no,no
3041795,30417952,no,no,yes
3041795,30417953,,yes,yes
3041795,30417954,,yes,yes
3041797,30417971,no,yes,no
3041797,30417972,no,yes,yes
3041797,30417973,no,no,yes
3041798,30417981,no,,no
3041798,30417982,no,no,yes
3041798,30417983,no,no,yes
3041798,30417984,no,no,yes
3041799,30417991,no,no,no
3041799,30417992,no,no,no
3041799,30417993,no,yes,no
3041800,30418001,no,no,no
3041800,30418002,no,yes,yes
3041800,30418003,,no,yes
3041801,30418011,no,no,no
3041801,30418012,no,no,no
3041801,30418013,yes,no,yes
3041801,30418014,yes,no,yes
3041801,30418015,yes,no,yes
3041801,30418016,yes,no,yes
3041801,30418017,yes,no,yes
3041802,30418021,no,no,no
3041802,30418022,no,no,no
3041803,30418031,no,no,no
3041803,30418032,no,no,yes
3041803,30418033,yes,yes,yes
3041809,30418091,yes,no,yes
3041809,30418092,yes,no,yes
3041809,30418093,yes,no,yes
3041809,30418094,yes,no,yes
3041816,30418161,yes,no,yes
3041816,30418162,yes,no,yes
3041816,30418163,no,no,no
3041816,30418164,yes,no,yes
3041817,30418171,no,no,no
3041817,30418172,no,no,yes
3041817,30418173,yes,no,yes
3041817,30418174,no,no,yes
3041817,30418175,no,no,yes
3041817,30418176,no,no,yes
3041817,30418177,no,no,yes
3041822,30418221,no,no,no
3041822,30418222,yes,no,yes
3041822,30418223,no,no,no
3041822,30418224,no,no,no
3041822,30418225,no,no,yes
3041822,30418226,no,no,no
3041823,30418231,no,no,no
3041823,30418232,no,no,yes
3041823,30418233,yes,yes,yes
3041823,30418234,yes,no,yes
3041823,30418235,yes,no,yes
3041823,30418236,yes,no,yes
3041825,30418251,yes,no,yes
3041825,30418252,yes,no,no
3041826,30418261,yes,no,yes
3041826,30418262,no,no,no
3041826,30418263,no,no,yes
3041828,30418281,no,yes,yes
3041828,30418282,yes,no,yes
3041829,30418291,yes,no,yes
3041829,30418292,yes,no,yes
3041829,30418293,no,yes,no
3041829,30418294,yes,no,yes
3041829,30418295,yes,no,yes
3041829,30418296,yes,no,yes
3041829,30418297,yes,no,yes
3041832,30418321,yes,yes,no
3041832,30418322,yes,no,yes
3041832,30418323,yes,no,yes
3041833,30418331,yes,no,yes
3041833,30418332,yes,no,no
3041833,30418333,yes,no,yes
3041834,30418341,yes,no,yes
3041834,30418342,yes,no,yes
3041834,30418343,no,yes,no
3041834,30418344,,no,yes
3041834,30418345,no,no,yes
3041835,30418351,yes,no,yes
3041835,30418352,no,no,no
3041835,30418353,no,no,yes
3041835,30418354,no,yes,no
3041836,30418361,no,no,no
3041836,30418362,no,yes,no
3041836,30418363,no,no,yes
3041836,30418364,no,no,yes
3041840,30418401,yes,no,yes
3041840,30418402,yes,no,yes
3041840,30418403,yes,no,yes
3041840,30418404,yes,no,yes
3041842,30418421,yes,yes,no
3041842,30418422,yes,yes,yes
3041842,30418423,yes,no,yes
3041843,30418431,yes,no,no
3041843,30418432,yes,yes,yes
3041845,30418451,no,no,no
3041845,30418452,no,no,no
3041845,30418453,no,no,no
3041846,30418461,,no,no
3041846,30418462,yes,no,yes
3041851,30418511,no,no,no
3041851,30418512,yes,yes,yes
3041851,30418513,yes,no,yes
3041855,30418551,yes,no,yes
3041855,30418552,yes,no,yes
3041855,30418553,yes,no,yes
3041855,30418554,yes,no,yes
3041856,30418561,no,no,no
3041856,30418562,yes,no,yes
3041856,30418563,yes,no,yes
3041857,30418571,no,no,no
3041857,30418572,yes,yes,yes
3041857,30418573,no,no,yes
3041857,30418574,no,no,yes
3041858,30418581,yes,yes,yes
3041858,30418582,yes,no,yes
3041858,30418583,yes,yes,yes
3041859,30418591,no,no,yes
3041859,30418592,yes,no,yes
3041860,30418601,yes,yes,yes
3041860,30418602,yes,no,yes
3041861,30418611,no,no,no
3041861,30418612,,no,yes
3041861,30418613,,no,yes
3041862,30418621,yes,yes,yes
3041862,30418622,no,no,yes
3041862,30418623,no,no,yes
3041863,30418631,yes,no,no
3041863,30418632,yes,yes,yes
3041863,30418633,yes,no,yes
3041864,30418641,no,yes,no
3041864,30418642,yes,no,yes
3041864,30418643,no,no,yes
3041865,30418651,no,no,no
3041865,30418652,no,yes,no
3041865,30418653,no,no,no
3041866,30418661,no,yes,no
3041867,30418671,no,no,yes
3041867,30418672,no,no,no
3041867,30418673,no,no,yes
3041875,30418751,no,no,yes
3041875,30418752,no,no,no
3041875,30418753,no,no,no
3041875,30418754,yes,no,yes
3041882,30418821,no,no,yes
3041882,30418822,yes,no,yes
3041882,30418823,no,no,no
3041882,30418824,no,yes,yes
3041882,30418825,no,yes,yes
3041883,30418831,no,no,no
3041883,30418832,no,yes,yes
3041883,30418833,yes,no,yes
3041883,30418834,no,no,yes
3041884,30418841,no,no,no
3041885,30418851,yes,no,yes
3041885,30418852,yes,no,no
3041885,30418853,yes,yes,yes
3041885,30418854,yes,no,yes
3041885,30418855,yes,no,yes
3041886,30418861,yes,no,yes
3041886,30418862,yes,no,yes
3041886,30418863,yes,no,yes
3041887,30418871,yes,no,yes
3041887,30418872,yes,no,yes
3041887,30418873,yes,no,yes
3041887,30418874,yes,no,yes
3041888,30418881,no,no,yes
3041888,30418882,no,no,no
3041889,30418891,no,yes,no
3041890,30418901,yes,yes,yes
3041890,30418902,yes,no,yes
3041892,30418921,yes,no,yes
3041892,30418922,yes,no,yes
3041893,30418931,yes,no,yes
3041893,30418932,yes,no,yes
3041893,30418933,yes,no,yes
3041893,30418934,yes,no,yes
3041894,30418941,no,no,no
3041894,30418942,no,no,yes
3041894,30418943,no,no,yes
3041895,30418951,no,no,no
3041895,30418952,no,no,yes
3041895,30418953,no,no,yes
3041895,30418954,no,no,no
3041896,30418961,no,no,no
3041896,30418962,no,no,yes
3041897,30418971,yes,no,yes
3041897,30418972,,no,yes
3041897,30418973,no,no,no
3041897,30418974,,no,yes
3041897,30418975,,no,yes
3041898,30418981,,no,yes
3041898,30418982,,no,yes
3041899,30418991,,no,no
3041899,30418992,,no,no
3041900,30419001,no,no,no
3041900,30419002,no,no,yes
3041900,30419003,no,no,yes
3041900,30419004,no,no,yes
3041901,30419011,no,no,no
3041901,30419012,no,no,no
3041901,30419013,no,no,yes
3041902,30419021,,yes,no
3041902,30419022,,yes,yes
3041904,30419041,,no,yes
3041904,30419042,,no,yes
3041905,30419051,,no,yes
3041905,30419052,no,no,no
3041905,30419053,,yes,yes
3041906,30419061,no,no,no
3041906,30419062,no,no,yes
3041907,30419071,no,no,yes
3041907,30419072,no,no,no
3041978,30419781,no,no,no
3041978,30419782,yes,no,yes
3041978,30419783,yes,yes,yes
3041978,30419784,yes,no,yes
3041979,30419791,no,yes,no
3041979,30419792,no,no,no
3041979,30419793,no,no,no
3041979,30419794,no,no,no
3041979,30419795,no,no,no
3041979,30419796,no,no,yes
3041980,30419801,no,no,no
3041980,30419802,no,no,yes
3041980,30419803,no,no,no
3041980,30419804,no,no,no
3041980,30419805,no,no,yes
3041981,30419811,yes,yes,yes
3041981,30419812,yes,yes,yes
3041981,30419813,yes,no,yes
3041981,30419814,yes,yes,yes
3041983,30419831,no,yes,no
3041989,30419891,,no,yes
3041989,30419892,,no,yes
3041989,30419893,,no,yes
3041991,30419911,,no,yes
3041991,30419912,,no,yes
3041992,30419921,no,no,yes
3041992,30419922,no,no,no
3041992,30419923,no,no,no
3041995,30419951,yes,no,yes
3041995,30419952,no,yes,no
3041995,30419953,no,yes,no
3041995,30419954,no,no,no
3041995,30419955,yes,no,yes
3041995,30419956,yes,no,yes
3041996,30419961,yes,no,yes
3041996,30419962,yes,no,yes
3041996,30419963,yes,yes,yes
3041999,30419991,yes,no,yes
3041999,30419992,yes,no,yes
3041999,30419993,no,no,no
3042004,30420041,no,yes,no
3042004,30420042,no,no,no
3042004,30420043,no,,no
3042004,30420044,no,,yes
3042004,30420045,no,no,no
3042006,30420061,no,no,yes
3042006,30420062,no,yes,no
3042006,30420063,no,no,yes
3042007,30420071,no,yes,no
3042007,30420072,no,no,no
3042007,30420073,no,no,no
3042008,30420081,no,no,no
3042008,30420082,no,yes,no
3042008,30420083,no,no,yes
3042010,30420101,no,no,no
3042010,30420102,no,no,no
3042010,30420103,no,no,no
3042010,30420104,no,yes,no
3042010,30420105,no,no,yes
3042011,30420111,no,yes,no
3042011,30420112,no,no,no
3042011,30420113,no,no,no
3042011,30420114,no,no,no
3042011,30420115,no,no,no
3042011,30420116,no,no,no
3042011,30420117,no,no,no
3042011,30420118,,no,yes
3042011,30420119,no,no,no
3042011,304201110,no,no,yes
3042011,304201111,no,yes,yes
3042011,304201112,no,no,no
3042018,30420181,no,no,yes
3042018,30420182,no,no,no
3042018,30420183,,no,yes
3042018,30420184,no,yes,no
3042018,30420185,no,no,yes
3042022,30420221,yes,no,yes
3042022,30420222,no,no,yes
3042022,30420223,no,no,no
3042023,30420231,no,no,no
3042023,30420232,no,no,no
3042023,30420233,no,no,no
3042023,30420234,no,no,yes
3042023,30420235,no,no,yes
3042026,30420261,no,no,no
3042026,30420262,yes,no,yes
3042027,30420271,no,yes,no
3042027,30420272,no,no,no
3042027,30420273,yes,yes,yes
3042031,30420311,yes,yes,yes
3042032,30420321,yes,no,yes
3042032,30420322,yes,yes,yes
3042032,30420323,yes,no,yes
3042033,30420331,yes,no,yes
3042033,30420332,yes,no,yes
3042033,30420333,no,no,no
3042033,30420334,no,no,no
3042035,30420351,no,no,no
3042035,30420352,no,no,no
3042035,30420353,no,no,no
3042035,30420354,no,no,no
3042038,30420381,no,no,no
3042038,30420382,yes,yes,yes
3042043,30420431,yes,no,yes
3042043,30420432,yes,no,yes
3042043,30420433,yes,no,yes
3042043,30420434,yes,yes,yes
3042043,30420435,yes,yes,yes
3042043,30420436,yes,yes,yes
3042043,30420437,yes,no,yes
3042044,30420441,yes,,yes
3042044,30420442,yes,yes,yes
3042044,30420443,yes,yes,yes
3042047,30420471,no,yes,no
3042047,30420472,no,no,yes
3042047,30420473,no,no,yes
3042047,30420474,no,no,no
3042047,30420475,no,yes,no
3042047,30420476,no,no,yes
3042047,30420477,no,yes,yes
3042048,30420481,no,no,no
3042049,30420491,yes,no,yes
3042049,30420492,no,yes,no
3042050,30420501,no,no,no
3042050,30420502,no,no,no
3042050,30420503,no,no,yes
3042050,30420504,no,no,yes
3042052,30420521,no,no,no
3042052,30420522,no,yes,no
3042054,30420541,yes,no,yes
3042054,30420542,yes,no,yes
3042054,30420543,yes,no,yes
